parent_id	parent_reactome_id	parent_name	parent_type	child_id	child_reactome_id	child_name	child_type	polarity	type
181912	181912	HIST1H2BD [nucleoplasm]	EntityWithAccessionedSequence	181911	181911	Histone H2B [nucleoplasm]	CandidateSet	POS	OR
181916	181916	HIST1H2BA [nucleoplasm]	EntityWithAccessionedSequence	181911	181911	Histone H2B [nucleoplasm]	CandidateSet	POS	OR
181917	181917	HIST1H2BM [nucleoplasm]	EntityWithAccessionedSequence	181911	181911	Histone H2B [nucleoplasm]	CandidateSet	POS	OR
5682166	5682166	p-MRN [nucleoplasm]	Complex	5682175	5682175	DNA DSBs:p-MRN [nucleoplasm]	Complex	POS	AND
75165	75165	DNA double-strand break ends [nucleoplasm]	OtherEntity	5682175	5682175	DNA DSBs:p-MRN [nucleoplasm]	Complex	POS	AND
5686104_output	5686104	Extended D-Loop:p-MRN:p-S1981,Ac-K3016-ATM:KAT5:EXO1,DNA2:BLM,WRN:p-S990,Ac-K1249-BRIP1:p-BRCA1-C complex:PALB2:p-T3387-BRCA2:SEM1:p-T309-RAD51:RAD51AP1:CX3 complex [nucleoplasm]	Complex	5685311_output	5685311	CX3 complex [nucleoplasm]	Complex	POS	OR
5686104_output	5686104	Extended D-Loop:p-MRN:p-S1981,Ac-K3016-ATM:KAT5:EXO1,DNA2:BLM,WRN:p-S990,Ac-K1249-BRIP1:p-BRCA1-C complex:PALB2:p-T3387-BRCA2:SEM1:p-T309-RAD51:RAD51AP1:CX3 complex [nucleoplasm]	Complex	5686227_output	5686227	Extended D-Loop:p-MRN:p-S1981,Ac-K3016-ATM:KAT5:EXO1,DNA2:BLM,WRN:p-S990,Ac-K1249-BRIP1:p-BRCA1-C complex:PALB2:p-T3387-BRCA2:SEM1:p-T309-RAD51:RAD51AP1 [nucleoplasm]	Complex	POS	OR
5685983_output	5685983	3' short overhanging ssDNA-DSBs:p-MRN:p-S1981,Ac-K3016-ATM:KAT5:BRCA1-C complex [nucleoplasm]	Complex	5685656_output	5685656	BRCA1-C complex [nucleoplasm]	Complex	POS	OR
5685983_output	5685983	3' short overhanging ssDNA-DSBs:p-MRN:p-S1981,Ac-K3016-ATM:KAT5:BRCA1-C complex [nucleoplasm]	Complex	5685987_output	5685987	3' short overhanging ssDNA-DSBs:p-MRN:p-S1981,Ac-K3016-ATM:KAT5 [nucleoplasm]	Complex	POS	OR
5686493_output	5686493	Cleaved Holliday Junction:p-MRN:p-S1981,Ac-K3016-ATM:KAT5:EXO1,DNA2:BLM,WRN:p-BRCA1-C complex:PALB2:p-T3387-BRCA2:SEM1:p-T309-RAD51:RAD51AP1:CX3 complex [nucleoplasm]	Complex	5685311_output	5685311	CX3 complex [nucleoplasm]	Complex	POS	OR
5686493_output	5686493	Cleaved Holliday Junction:p-MRN:p-S1981,Ac-K3016-ATM:KAT5:EXO1,DNA2:BLM,WRN:p-BRCA1-C complex:PALB2:p-T3387-BRCA2:SEM1:p-T309-RAD51:RAD51AP1:CX3 complex [nucleoplasm]	Complex	5686487_output	5686487	Cleaved Holliday Junction:p-MRN:p-S1981,Ac-K3016-ATM:KAT5:EXO1,DNA2:BLM,WRN:p-BRCA1-C complex:PALB2:p-T3387-BRCA2:p-T309-RAD51:RAD51AP1 [nucleoplasm]	Complex	POS	OR
176353_output	176353	RAD17:RFC [nucleoplasm]	Complex	68433_output	68433	RFC2 [nucleoplasm]	EntityWithAccessionedSequence	POS	OR
176353_output	176353	RAD17:RFC [nucleoplasm]	Complex	3008665_output	3008665	RAD17 [nucleoplasm]	EntityWithAccessionedSequence	POS	OR
176353_output	176353	RAD17:RFC [nucleoplasm]	Complex	68427_output	68427	RFC5 [nucleoplasm]	EntityWithAccessionedSequence	POS	OR
176353_output	176353	RAD17:RFC [nucleoplasm]	Complex	68429_output	68429	RFC4 [nucleoplasm]	EntityWithAccessionedSequence	POS	OR
176353_output	176353	RAD17:RFC [nucleoplasm]	Complex	68431_output	68431	RFC3 [nucleoplasm]	EntityWithAccessionedSequence	POS	OR
5686613_output	5686613	RAD51:p-Y104-RAD52:p-RPA:ATR:ATRIP:DNA DSBs with annealed 3' ssDNA overhangs and displaced flaps:p-MRN:p-S1981,Ac-K3016-ATM:KAT5:BRCA1-C complex:EXO1,DNA2:BLM,WRN:p-S990,Ac-K1249-BRIP1:RAD17:RFC:RAD9:HUS1:RAD1:RHNO1:TOPBP1 [nucleoplasm]	Complex	62637_output	62637	RAD51 [nucleoplasm]	EntityWithAccessionedSequence	POS	OR
5686613_output	5686613	RAD51:p-Y104-RAD52:p-RPA:ATR:ATRIP:DNA DSBs with annealed 3' ssDNA overhangs and displaced flaps:p-MRN:p-S1981,Ac-K3016-ATM:KAT5:BRCA1-C complex:EXO1,DNA2:BLM,WRN:p-S990,Ac-K1249-BRIP1:RAD17:RFC:RAD9:HUS1:RAD1:RHNO1:TOPBP1 [nucleoplasm]	Complex	5686617_output	5686617	p-Y104-RAD52:p-RPA:ATR:ATRIP:DNA DSBs with annealed 3' ssDNA overhangs and displaced flaps:p-MRN:p-S1981,Ac-K3016-ATM:KAT5:BRCA1-C complex:EXO1,DNA2:BLM,WRN:p-S990,Ac-K1249-BRIP1:RAD17:RFC:RAD9:HUS1:RAD1:RHNO1:TOPBP1 [nucleoplasm]	Complex	POS	OR
5684077_output	5684077	K48PolyUb:SUMO2:K1840,p-5T-MDC1 dimer [nucleoplasm]	Complex	5684074_output	5684074	K48PolyUb,SUMO2-K1840,p-5T-MDC1 [nucleoplasm]	EntityWithAccessionedSequence	POS	OR
176269_output	176269	ATR:ATRIP [nucleoplasm]	Complex	176231_output	176231	ATRIP [nucleoplasm]	EntityWithAccessionedSequence	POS	OR
176269_output	176269	ATR:ATRIP [nucleoplasm]	Complex	912443_output	912443	ATR [nucleoplasm]	EntityWithAccessionedSequence	POS	OR
5684097_output	5684097	RBBP8 homotetramer [nucleoplasm]	Complex	912399_output	912399	RBBP8 [nucleoplasm]	EntityWithAccessionedSequence	POS	OR
5686474_output	5686474	SLX1A:SLX4:MUS81:EME1,(MUS81:EME2) [nucleoplasm]	Complex	8933487_output	8933487	MUS81:EME1, (MUS81:EME2) [nucleoplasm]	CandidateSet	POS	OR
5686474_output	5686474	SLX1A:SLX4:MUS81:EME1,(MUS81:EME2) [nucleoplasm]	Complex	5686480_output	5686480	SLX1A:SLX4 [nucleoplasm]	Complex	POS	OR
5682998_output	5682998	K63PolyUb:K14,K16,p-S139-H2AFX,Me2K21-HIST1H4A-Nucleosome [nucleoplasm]	Complex	5651652_output	5651652	Me2K21-HIST1H4 [nucleoplasm]	EntityWithAccessionedSequence	POS	OR
5682998_output	5682998	K63PolyUb:K14,K16,p-S139-H2AFX,Me2K21-HIST1H4A-Nucleosome [nucleoplasm]	Complex	181911_output	181911	Histone H2B [nucleoplasm]	CandidateSet	POS	OR
5682998_output	5682998	K63PolyUb:K14,K16,p-S139-H2AFX,Me2K21-HIST1H4A-Nucleosome [nucleoplasm]	Complex	181914_output	181914	HIST3H3 [nucleoplasm]	EntityWithAccessionedSequence	POS	OR
5682998_output	5682998	K63PolyUb:K14,K16,p-S139-H2AFX,Me2K21-HIST1H4A-Nucleosome [nucleoplasm]	Complex	5682847_output	5682847	K63PolyUb-K14,K16,p-S140-H2AFX [nucleoplasm]	EntityWithAccessionedSequence	POS	OR
5684874_output	5684874	ATR:ATRIP:RPA:3' overhanging ssDNA-DSBs:p-MRN:p-S1981,Ac-K3016-ATM:KAT5:BRCA1-C complex:EXO1,DNA2:BLM,WRN:p-S990,Ac-K1249-BRIP1 [nucleoplasm]	Complex	176269_output	176269	ATR:ATRIP [nucleoplasm]	Complex	POS	OR
5684874_output	5684874	ATR:ATRIP:RPA:3' overhanging ssDNA-DSBs:p-MRN:p-S1981,Ac-K3016-ATM:KAT5:BRCA1-C complex:EXO1,DNA2:BLM,WRN:p-S990,Ac-K1249-BRIP1 [nucleoplasm]	Complex	5693552_output	5693552	RPA:3' overhanging ssDNA-DSBs:p-MRN:p-S1981,Ac-K3016-ATM:KAT5:BRCA1-C complex:EXO1,DNA2:BLM,WRN:p-S990,Ac-K1249-BRIP1 [nucleoplasm]	Complex	POS	OR
5693552_output	5693552	RPA:3' overhanging ssDNA-DSBs:p-MRN:p-S1981,Ac-K3016-ATM:KAT5:BRCA1-C complex:EXO1,DNA2:BLM,WRN:p-S990,Ac-K1249-BRIP1 [nucleoplasm]	Complex	5684128_output	5684128	3' overhanging ssDNA-DSBs:p-MRN:p-S1981,Ac-K3016-ATM:KAT5:BRCA1-C complex:EXO1,DNA2:BLM,WRN:p-S990,Ac-K1249-BRIP1 [nucleoplasm]	Complex	POS	OR
5693552_output	5693552	RPA:3' overhanging ssDNA-DSBs:p-MRN:p-S1981,Ac-K3016-ATM:KAT5:BRCA1-C complex:EXO1,DNA2:BLM,WRN:p-S990,Ac-K1249-BRIP1 [nucleoplasm]	Complex	68462_output	68462	RPA heterotrimer [nucleoplasm]	Complex	POS	OR
83899_output	83899	RAD52 heptamer [nucleoplasm]	Complex	62639_output	62639	RAD52 [nucleoplasm]	EntityWithAccessionedSequence	POS	OR
5682542_output	5682542	UBE2N:UBE2V2 [nucleoplasm]	Complex	5682543_output	5682543	UBE2V2 [nucleoplasm]	EntityWithAccessionedSequence	POS	OR
5682542_output	5682542	UBE2N:UBE2V2 [nucleoplasm]	Complex	5682541_output	5682541	UBE2N [nucleoplasm]	EntityWithAccessionedSequence	POS	OR
5686589_output	5686589	p-Y104-RAD52 heptamer [nucleoplasm]	Complex	5686588_output	5686588	p-Y104-RAD52 [nucleoplasm]	EntityWithAccessionedSequence	POS	OR
9707299_output	9707299	p-5S-BRCA1:p-2T-BARD1 [nucleoplasm]	DefinedSet	9707296_output	9707296	K6PolyUb,p-5S-BRCA1:K6PolyUb,p-2T-BARD1 [nucleoplasm]	Complex	POS	OR
9707299_output	9707299	p-5S-BRCA1:p-2T-BARD1 [nucleoplasm]	DefinedSet	5683809_output	5683809	p-5S-BRCA1:p-2T-BARD1 [nucleoplasm]	Complex	POS	OR
5682162_output	5682162	DNA DSB:p-MRN:p-S1981,Ac-K3016-ATM:KAT5 [nucleoplasm]	Complex	5693527_output	5693527	p-S1981,Ac-K3016-ATM [nucleoplasm]	EntityWithAccessionedSequence	POS	OR
5682162_output	5682162	DNA DSB:p-MRN:p-S1981,Ac-K3016-ATM:KAT5 [nucleoplasm]	Complex	3321979_output	3321979	KAT5 [nucleoplasm]	EntityWithAccessionedSequence	POS	OR
5682162_output	5682162	DNA DSB:p-MRN:p-S1981,Ac-K3016-ATM:KAT5 [nucleoplasm]	Complex	5682175_output	5682175	DNA DSBs:p-MRN [nucleoplasm]	Complex	POS	OR
9763139_output	9763139	p-T3387-BRCA2:SEM1 [nucleoplasm]	Complex	8866665_output	8866665	SEM1 [nucleoplasm]	EntityWithAccessionedSequence	POS	OR
9763139_output	9763139	p-T3387-BRCA2:SEM1 [nucleoplasm]	Complex	5685241_output	5685241	p-T3387-BRCA2 [nucleoplasm]	EntityWithAccessionedSequence	POS	OR
68462_output	68462	RPA heterotrimer [nucleoplasm]	Complex	68457_output	68457	RPA2 [nucleoplasm]	EntityWithAccessionedSequence	POS	OR
68462_output	68462	RPA heterotrimer [nucleoplasm]	Complex	68459_output	68459	RPA3 [nucleoplasm]	EntityWithAccessionedSequence	POS	OR
68462_output	68462	RPA heterotrimer [nucleoplasm]	Complex	68461_output	68461	RPA1 [nucleoplasm]	EntityWithAccessionedSequence	POS	OR
5684135_output	5684135	DNA DSBs:p-MRN:p-S327,T847,T859-RBBP8:p-S1981,Ac-K3016-ATM:KAT5 [nucleoplasm]	Complex	5684137_output	5684137	p-S327,T847,T859-RBBP8 homotetramer [nucleoplasm]	Complex	POS	OR
5684135_output	5684135	DNA DSBs:p-MRN:p-S327,T847,T859-RBBP8:p-S1981,Ac-K3016-ATM:KAT5 [nucleoplasm]	Complex	5682162_output	5682162	DNA DSB:p-MRN:p-S1981,Ac-K3016-ATM:KAT5 [nucleoplasm]	Complex	POS	OR
5693545_output	5693545	SEM1:p-T3387-BRCA2:p-T309-RAD51 complex [nucleoplasm]	Complex	9763139_output	9763139	p-T3387-BRCA2:SEM1 [nucleoplasm]	Complex	POS	OR
5693545_output	5693545	SEM1:p-T3387-BRCA2:p-T309-RAD51 complex [nucleoplasm]	Complex	5685231_output	5685231	p-T309-RAD51 [nucleoplasm]	EntityWithAccessionedSequence	POS	OR
5686432_output	5686432	Cleaved D-Loop:p-MRN:p-S1981,Ac-K3016-ATM:KAT5:EXO1,DNA2:BLM,WRN:p-BRCA1-C complex:PALB2:p-T3387-BRCA2:p-T309-RAD51:RAD51AP1:CX3 complex [nucleoplasm]	Complex	5685311_output	5685311	CX3 complex [nucleoplasm]	Complex	POS	OR
5686432_output	5686432	Cleaved D-Loop:p-MRN:p-S1981,Ac-K3016-ATM:KAT5:EXO1,DNA2:BLM,WRN:p-BRCA1-C complex:PALB2:p-T3387-BRCA2:p-T309-RAD51:RAD51AP1:CX3 complex [nucleoplasm]	Complex	5686428_output	5686428	Cleaved D-Loop:p-MRN:p-S1981,Ac-K3016-ATM:KAT5:EXO1,DNA2:BLM,WRN:p-BRCA1-C complex:PALB2:p-T3387-BRCA2:p-T309-RAD51:RAD51AP1 [nucleoplasm]	Complex	POS	OR
5693547_output	5693547	p-Y104-RAD52:p-RPA:ATR:ATRIP:3' overhanging ssDNA-DSBs:p-MRN:p-S1981,Ac-K3016-ATM:KAT5:BRCA1-C complex:EXO1,DNA2:BLM,WRN:p-S990,Ac-K1249-BRIP1:RAD17:RFC:RAD9:HUS1:RAD1:RHNO1:TOPBP1 [nucleoplasm]	Complex	5685162_output	5685162	ATR:ATRIP:p-RPA:3' overhanging ssDNA-DSBs:p-MRN:p-S1981,Ac-K3016-ATM:KAT5:BRCA1-C complex:EXO1,DNA2:BLM,WRN:p-S990,Ac-K1249-BRIP1:RAD17:RFC:RAD9:HUS1:RAD1:RHNO1:TOPBP1 [nucleoplasm]	Complex	POS	OR
5693547_output	5693547	p-Y104-RAD52:p-RPA:ATR:ATRIP:3' overhanging ssDNA-DSBs:p-MRN:p-S1981,Ac-K3016-ATM:KAT5:BRCA1-C complex:EXO1,DNA2:BLM,WRN:p-S990,Ac-K1249-BRIP1:RAD17:RFC:RAD9:HUS1:RAD1:RHNO1:TOPBP1 [nucleoplasm]	Complex	5686589_output	5686589	p-Y104-RAD52 heptamer [nucleoplasm]	Complex	POS	OR
5684137_output	5684137	p-S327,T847,T859-RBBP8 homotetramer [nucleoplasm]	Complex	5684138_output	5684138	p-S327,T847,T859-RBBP8 [nucleoplasm]	EntityWithAccessionedSequence	POS	OR
5685317_output	5685317	3' overhanging ssDNA-DSBs:p-MRN:p-S1981,Ac-K3016-ATM:KAT5:BRCA1-C complex:EXO1,DNA2:BLM,WRN:p-S990,Ac-K1249-BRIP1:p-T309-RAD51:p-T3387-BRCA2:SEM1 [nucleoplasm]	Complex	5687710_output	5687710	p-S990,Ac-K1249-BRIP1 [nucleoplasm]	EntityWithAccessionedSequence	POS	OR
5685317_output	5685317	3' overhanging ssDNA-DSBs:p-MRN:p-S1981,Ac-K3016-ATM:KAT5:BRCA1-C complex:EXO1,DNA2:BLM,WRN:p-S990,Ac-K1249-BRIP1:p-T309-RAD51:p-T3387-BRCA2:SEM1 [nucleoplasm]	Complex	5685980_output	5685980	EXO1,DNA2:BLM,WRN [nucleoplasm]	DefinedSet	POS	OR
5685317_output	5685317	3' overhanging ssDNA-DSBs:p-MRN:p-S1981,Ac-K3016-ATM:KAT5:BRCA1-C complex:EXO1,DNA2:BLM,WRN:p-S990,Ac-K1249-BRIP1:p-T309-RAD51:p-T3387-BRCA2:SEM1 [nucleoplasm]	Complex	5684122_output	5684122	3' overhanging ssDNA-DSBs:p-MRN:p-S1981,Ac-K3016-ATM:KAT5 [nucleoplasm]	Complex	POS	OR
5685317_output	5685317	3' overhanging ssDNA-DSBs:p-MRN:p-S1981,Ac-K3016-ATM:KAT5:BRCA1-C complex:EXO1,DNA2:BLM,WRN:p-S990,Ac-K1249-BRIP1:p-T309-RAD51:p-T3387-BRCA2:SEM1 [nucleoplasm]	Complex	5685656_output	5685656	BRCA1-C complex [nucleoplasm]	Complex	POS	OR
5685317_output	5685317	3' overhanging ssDNA-DSBs:p-MRN:p-S1981,Ac-K3016-ATM:KAT5:BRCA1-C complex:EXO1,DNA2:BLM,WRN:p-S990,Ac-K1249-BRIP1:p-T309-RAD51:p-T3387-BRCA2:SEM1 [nucleoplasm]	Complex	5693545_output	5693545	SEM1:p-T3387-BRCA2:p-T309-RAD51 complex [nucleoplasm]	Complex	POS	OR
5685658_output	5685658	D-Loop:p-MRN:p-S1981,Ac-K3016-ATM:KAT5:EXO1,DNA2:BLM,WRN:p-S990,Ac-K1249-BRIP1:p-BRCA1-C complex:PALB2:p-T3387-BRCA2:SEM1:p-T309-RAD51:RAD51AP1 [nucleoplasm]	Complex	5687710_output	5687710	p-S990,Ac-K1249-BRIP1 [nucleoplasm]	EntityWithAccessionedSequence	POS	OR
5685658_output	5685658	D-Loop:p-MRN:p-S1981,Ac-K3016-ATM:KAT5:EXO1,DNA2:BLM,WRN:p-S990,Ac-K1249-BRIP1:p-BRCA1-C complex:PALB2:p-T3387-BRCA2:SEM1:p-T309-RAD51:RAD51AP1 [nucleoplasm]	Complex	5685980_output	5685980	EXO1,DNA2:BLM,WRN [nucleoplasm]	DefinedSet	POS	OR
5685658_output	5685658	D-Loop:p-MRN:p-S1981,Ac-K3016-ATM:KAT5:EXO1,DNA2:BLM,WRN:p-S990,Ac-K1249-BRIP1:p-BRCA1-C complex:PALB2:p-T3387-BRCA2:SEM1:p-T309-RAD51:RAD51AP1 [nucleoplasm]	Complex	5693527_output	5693527	p-S1981,Ac-K3016-ATM [nucleoplasm]	EntityWithAccessionedSequence	POS	OR
5685658_output	5685658	D-Loop:p-MRN:p-S1981,Ac-K3016-ATM:KAT5:EXO1,DNA2:BLM,WRN:p-S990,Ac-K1249-BRIP1:p-BRCA1-C complex:PALB2:p-T3387-BRCA2:SEM1:p-T309-RAD51:RAD51AP1 [nucleoplasm]	Complex	5682166_output	5682166	p-MRN [nucleoplasm]	Complex	POS	OR
5685658_output	5685658	D-Loop:p-MRN:p-S1981,Ac-K3016-ATM:KAT5:EXO1,DNA2:BLM,WRN:p-S990,Ac-K1249-BRIP1:p-BRCA1-C complex:PALB2:p-T3387-BRCA2:SEM1:p-T309-RAD51:RAD51AP1 [nucleoplasm]	Complex	3321979_output	3321979	KAT5 [nucleoplasm]	EntityWithAccessionedSequence	POS	OR
5685658_output	5685658	D-Loop:p-MRN:p-S1981,Ac-K3016-ATM:KAT5:EXO1,DNA2:BLM,WRN:p-S990,Ac-K1249-BRIP1:p-BRCA1-C complex:PALB2:p-T3387-BRCA2:SEM1:p-T309-RAD51:RAD51AP1 [nucleoplasm]	Complex	5685655_output	5685655	BRCA1-C complex:PALB2:p-T3387-BRCA2:SEM1:p-T309-RAD51:RAD51AP1 [nucleoplasm]	Complex	POS	OR
5685658_output	5685658	D-Loop:p-MRN:p-S1981,Ac-K3016-ATM:KAT5:EXO1,DNA2:BLM,WRN:p-S990,Ac-K1249-BRIP1:p-BRCA1-C complex:PALB2:p-T3387-BRCA2:SEM1:p-T309-RAD51:RAD51AP1 [nucleoplasm]	Complex	5685316_output	5685316	BCDX2 complex [nucleoplasm]	Complex	POS	OR
5685658_output	5685658	D-Loop:p-MRN:p-S1981,Ac-K3016-ATM:KAT5:EXO1,DNA2:BLM,WRN:p-S990,Ac-K1249-BRIP1:p-BRCA1-C complex:PALB2:p-T3387-BRCA2:SEM1:p-T309-RAD51:RAD51AP1 [nucleoplasm]	Complex	83893_output	83893	Heteroduplex DNA with D-loop structure with extended pairing between invading strand and complementary heteroduplex strand [nucleoplasm]	OtherEntity	POS	OR
5685162_output	5685162	ATR:ATRIP:p-RPA:3' overhanging ssDNA-DSBs:p-MRN:p-S1981,Ac-K3016-ATM:KAT5:BRCA1-C complex:EXO1,DNA2:BLM,WRN:p-S990,Ac-K1249-BRIP1:RAD17:RFC:RAD9:HUS1:RAD1:RHNO1:TOPBP1 [nucleoplasm]	Complex	176353_output	176353	RAD17:RFC [nucleoplasm]	Complex	POS	OR
5685162_output	5685162	ATR:ATRIP:p-RPA:3' overhanging ssDNA-DSBs:p-MRN:p-S1981,Ac-K3016-ATM:KAT5:BRCA1-C complex:EXO1,DNA2:BLM,WRN:p-S990,Ac-K1249-BRIP1:RAD17:RFC:RAD9:HUS1:RAD1:RHNO1:TOPBP1 [nucleoplasm]	Complex	5684880_output	5684880	RHNO1 [nucleoplasm]	EntityWithAccessionedSequence	POS	OR
5685162_output	5685162	ATR:ATRIP:p-RPA:3' overhanging ssDNA-DSBs:p-MRN:p-S1981,Ac-K3016-ATM:KAT5:BRCA1-C complex:EXO1,DNA2:BLM,WRN:p-S990,Ac-K1249-BRIP1:RAD17:RFC:RAD9:HUS1:RAD1:RHNO1:TOPBP1 [nucleoplasm]	Complex	5684878_output	5684878	TOPBP1 [nucleoplasm]	EntityWithAccessionedSequence	POS	OR
5685162_output	5685162	ATR:ATRIP:p-RPA:3' overhanging ssDNA-DSBs:p-MRN:p-S1981,Ac-K3016-ATM:KAT5:BRCA1-C complex:EXO1,DNA2:BLM,WRN:p-S990,Ac-K1249-BRIP1:RAD17:RFC:RAD9:HUS1:RAD1:RHNO1:TOPBP1 [nucleoplasm]	Complex	176312_output	176312	RAD9:HUS1:RAD1 [nucleoplasm]	Complex	POS	OR
5685162_output	5685162	ATR:ATRIP:p-RPA:3' overhanging ssDNA-DSBs:p-MRN:p-S1981,Ac-K3016-ATM:KAT5:BRCA1-C complex:EXO1,DNA2:BLM,WRN:p-S990,Ac-K1249-BRIP1:RAD17:RFC:RAD9:HUS1:RAD1:RHNO1:TOPBP1 [nucleoplasm]	Complex	5687710_output	5687710	p-S990,Ac-K1249-BRIP1 [nucleoplasm]	EntityWithAccessionedSequence	POS	OR
5685162_output	5685162	ATR:ATRIP:p-RPA:3' overhanging ssDNA-DSBs:p-MRN:p-S1981,Ac-K3016-ATM:KAT5:BRCA1-C complex:EXO1,DNA2:BLM,WRN:p-S990,Ac-K1249-BRIP1:RAD17:RFC:RAD9:HUS1:RAD1:RHNO1:TOPBP1 [nucleoplasm]	Complex	5685980_output	5685980	EXO1,DNA2:BLM,WRN [nucleoplasm]	DefinedSet	POS	OR
5685162_output	5685162	ATR:ATRIP:p-RPA:3' overhanging ssDNA-DSBs:p-MRN:p-S1981,Ac-K3016-ATM:KAT5:BRCA1-C complex:EXO1,DNA2:BLM,WRN:p-S990,Ac-K1249-BRIP1:RAD17:RFC:RAD9:HUS1:RAD1:RHNO1:TOPBP1 [nucleoplasm]	Complex	5685178_output	5685178	ATR:ATRIP:p-RPA:3' overhanging ssDNA-DSBs:p-MRN:p-S1981,Ac-K3016-ATM:KAT5:BRCA1-C complex [nucleoplasm]	Complex	POS	OR
5682540_output	5682540	RNF8:Zn2+ [nucleoplasm]	Complex	5682539_output	5682539	RNF8 [nucleoplasm]	EntityWithAccessionedSequence	POS	OR
9763138_output	9763138	BRCA2:SEM1 [cytosol]	Complex	8866674_output	8866674	SEM1 [cytosol]	EntityWithAccessionedSequence	POS	OR
9763138_output	9763138	BRCA2:SEM1 [cytosol]	Complex	9709265_output	9709265	BRCA2 [cytosol]	EntityWithAccessionedSequence	POS	OR
5685343_output	5685343	3' overhanging ssDNA-DSBs:p-MRN:p-S1981,Ac-K3016-ATM:KAT5:BRCA1-C complex:EXO1,DNA2:BLM,WRN:p-S990,Ac-K1249-BRIP1:p-T309-RAD51:p-T3387-BRCA2:SEM1:BCDX2 complex [nucleoplasm]	Complex	5685317_output	5685317	3' overhanging ssDNA-DSBs:p-MRN:p-S1981,Ac-K3016-ATM:KAT5:BRCA1-C complex:EXO1,DNA2:BLM,WRN:p-S990,Ac-K1249-BRIP1:p-T309-RAD51:p-T3387-BRCA2:SEM1 [nucleoplasm]	Complex	POS	OR
5685343_output	5685343	3' overhanging ssDNA-DSBs:p-MRN:p-S1981,Ac-K3016-ATM:KAT5:BRCA1-C complex:EXO1,DNA2:BLM,WRN:p-S990,Ac-K1249-BRIP1:p-T309-RAD51:p-T3387-BRCA2:SEM1:BCDX2 complex [nucleoplasm]	Complex	5685316_output	5685316	BCDX2 complex [nucleoplasm]	Complex	POS	OR
5685311_output	5685311	CX3 complex [nucleoplasm]	Complex	5685303_output	5685303	XRCC3 [nucleoplasm]	EntityWithAccessionedSequence	POS	OR
5685311_output	5685311	CX3 complex [nucleoplasm]	Complex	217039_output	217039	RAD51C [nucleoplasm]	EntityWithAccessionedSequence	POS	OR
5682166_output	5682166	p-MRN [nucleoplasm]	Complex	75237_output	75237	p-S343-NBN [nucleoplasm]	EntityWithAccessionedSequence	POS	OR
5682166_output	5682166	p-MRN [nucleoplasm]	Complex	59544_output	59544	MRE11A [nucleoplasm]	EntityWithAccessionedSequence	POS	OR
5682166_output	5682166	p-MRN [nucleoplasm]	Complex	75160_output	75160	RAD50 [nucleoplasm]	EntityWithAccessionedSequence	POS	OR
5685826_output	5685826	D-Loop:p-MRN:p-S1981,Ac-K3016-ATM:KAT5:EXO1,DNA2:BLM,WRN:p-S990,Ac-K1249-BRIP1:p-BRCA1-C complex:PALB2:p-T3387-BRCA2:SEM1:p-T309-RAD51:RAD51AP1:CX3 complex [nucleoplasm]	Complex	5685311_output	5685311	CX3 complex [nucleoplasm]	Complex	POS	OR
5685826_output	5685826	D-Loop:p-MRN:p-S1981,Ac-K3016-ATM:KAT5:EXO1,DNA2:BLM,WRN:p-S990,Ac-K1249-BRIP1:p-BRCA1-C complex:PALB2:p-T3387-BRCA2:SEM1:p-T309-RAD51:RAD51AP1:CX3 complex [nucleoplasm]	Complex	5685658_output	5685658	D-Loop:p-MRN:p-S1981,Ac-K3016-ATM:KAT5:EXO1,DNA2:BLM,WRN:p-S990,Ac-K1249-BRIP1:p-BRCA1-C complex:PALB2:p-T3387-BRCA2:SEM1:p-T309-RAD51:RAD51AP1 [nucleoplasm]	Complex	POS	OR
5684985_output	5684985	TIMELESS:TIPIN [nucleoplasm]	Complex	5684982_output	5684982	TIMELESS [nucleoplasm]	EntityWithAccessionedSequence	POS	OR
5684985_output	5684985	TIMELESS:TIPIN [nucleoplasm]	Complex	5684983_output	5684983	TIPIN [nucleoplasm]	EntityWithAccessionedSequence	POS	OR
5685316_output	5685316	BCDX2 complex [nucleoplasm]	Complex	217039_output	217039	RAD51C [nucleoplasm]	EntityWithAccessionedSequence	POS	OR
5685316_output	5685316	BCDX2 complex [nucleoplasm]	Complex	5685302_output	5685302	XRCC2 [nucleoplasm]	EntityWithAccessionedSequence	POS	OR
5685316_output	5685316	BCDX2 complex [nucleoplasm]	Complex	983271_output	983271	RAD51B [nucleoplasm]	EntityWithAccessionedSequence	POS	OR
5685316_output	5685316	BCDX2 complex [nucleoplasm]	Complex	216920_output	216920	RAD51D [nucleoplasm]	EntityWithAccessionedSequence	POS	OR
