parent_id	parent_reactome_id	parent_name	parent_type	child_id	child_reactome_id	child_name	child_type	polarity	type
8868118	8868118	MAPK12 phosphorylates PTPN3	Reaction	8868113_output	8868113	p-S459 PTPN3:p-T183,Y185-MAPK12 [cytosol]	Complex	POS	AND
5675417	5675417	PEBP1 binds activated RAF1	Reaction	5675417_5675413	5675413	p21 RAS:GTP:activated RAF1 homo/heterodimer:PEBP1 [plasma membrane]	Complex	POS	AND
9635739	9635739	PTPN7 dephosphorylates p-T,Y-MAPKs	Reaction	9635774_output	9635774	PTPN7:p-T-MAPK dimers [cytosol]	Complex	POS	AND
5674140	5674140	PAQR3 binds inactive RAFs	Reaction	5674139_output	5674139	PAQR3:inactive RAFs [Golgi membrane]	Complex	POS	AND
9647994	9647994	RAS proteins are depalmitoylated	Reaction	9647970_output	9647970	S-Farn-Me KRAS4A, HRAS, NRAS [plasma membrane]	DefinedSet	POS	AND
9635743	9635743	PTPN7 binds p-T,Y-MAPK	Reaction	9635743_9635740	9635740	PTPN7:p-T,Y-MAPK dimers [cytosol]	Complex	POS	AND
5674018	5674018	BRAP binds RAS:GTP	Reaction	5674018_5674003	5674003	p21 RAS:GTP:BRAP [plasma membrane]	Complex	POS	AND
5674019	5674019	BRAP binds KSR1:MARK3	Reaction	5674019_5674011	5674011	BRAP:KSR1:MARK3 [cytosol]	Complex	POS	AND
5674366	5674366	IL17RD binds p-2S MAP2Ks and MAPKs	Reaction	5674366_5674360	5674360	IL17RD:p-2S MAP2Ks:MAPKs [Golgi membrane]	Complex	POS	AND
5674022	5674022	BRAP autoubiquitinates	Reaction	5674005_output	5674005	p21 RAS:GTP:ub-BRAP [plasma membrane]	Complex	POS	AND
5675431	5675431	PP2A dephosphorylates RAF1	Reaction	5675412_output	5675412	p21RAS:GTP:p-S621 RAF1 homo/heterodimer [plasma membrane]	Complex	POS	AND
5675433	5675433	PP5 dephosphorylates RAF1 S338	Reaction	5675430_output	5675430	p21RAS:GTP:dephosphorylated RAF1 homo/heterodimer [plasma membrane]	Complex	POS	AND
5658424	5658424	KBTBD7:CUL3:RBX1 ubiquitinates NF1	Reaction	5658420_output	5658420	SPRED dimer:ub-NF1 [plasma membrane]	Complex	POS	AND
5675194	5675194	Activated MAPK phosphorylates RAF1	Reaction	5675194_5675193	5675193	hyperphosphorylated RAF1 [plasma membrane]	EntityWithAccessionedSequence	POS	AND
5675198	5675198	Activated MAPKs phosphorylate BRAF	Reaction	5675199_output	5675199	hyperphosphorylated BRAF [plasma membrane]	EntityWithAccessionedSequence	POS	AND
5658435	5658435	RAS GAPs bind RAS:GTP	Reaction	5658435_5658227	5658227	p21 RAS:GTP:RAS GAPs [plasma membrane]	Complex	POS	AND
9649733	9649733	mature p21 RAS binds GDP	Reaction	109796_output	109796	p21 RAS:GDP [plasma membrane]	Complex	POS	AND
5658438	5658438	SPRED dimer binds NF1	Reaction	5658232_output	5658232	SPRED dimer:NF1 [plasma membrane]	Complex	POS	AND
9649735	9649735	Intrinsic nucleotide exchange on RAS	Reaction	9649735_109783	109783	p21 RAS:GTP [plasma membrane]	Complex	POS	AND
9649736	9649736	RAS intrinsic GTPase activity hydrolyzes GTP to GDP	Reaction	109796_output	109796	p21 RAS:GDP [plasma membrane]	Complex	POS	AND
9656775	9656775	Cysmethynil binds ICMT:Zn2+	Reaction	9656775_9656776	9656776	ICMT:Zn2+:Cysmethynil [endoplasmic reticulum membrane]	Complex	POS	AND
5675206	5675206	PEA15 binds MAPK monomers and dimers	Reaction	5675205_output	5675205	p-T,Y MAPK monomers and dimers:PEA15 [cytosol]	Complex	POS	AND
8867658	8867658	PTPN3 dephosphorylates MAPK12	Reaction	8867650_output	8867650	PTPN3 [cytosol]	EntityWithAccessionedSequence	POS	AND
8867658	8867658	PTPN3 dephosphorylates MAPK12	Reaction	171025_output	171025	MAPK12 [cytosol]	EntityWithAccessionedSequence	POS	AND
8867654	8867654	PTPN3 binds p-T183,Y185 MAPK12	Reaction	8867654_8867651	8867651	PTPN3:p-T183,Y185-MAPK12 [cytosol]	Complex	POS	AND
9658445	9658445	MRAS:SHOC2:PPP1CC dephosphorylates inactive RAFs	Reaction	5672728_output	5672728	dephosphorylated inactive RAFS:YWHAB dimer [cytosol]	Complex	POS	AND
9656781	9656781	Deltarasin binds PDE6D	Reaction	9656781_9656780	9656780	PDE6D:Deltarasin [cytosol]	Complex	POS	AND
9653585	9653585	S-Farn-Me KRAS4B binds calmodulin	Reaction	9653583_output	9653583	S-Farn-Me KRAS4B:CALM1:4xCa2+ [plasma membrane]	Complex	POS	AND
5672951	5672951	Inactive RAFs bind YWHAB	Reaction	5672707_output	5672707	inactive RAFs:YWHAB dimer [cytosol]	Complex	POS	AND
9653595	9653595	pS181-S-Farn-Me KRAS4B binds BCL2L1	Reaction	9653576_output	9653576	p-S181-S-Farn-Me KRAS4B:BCL2L1 [mitochondrial outer membrane]	Complex	POS	AND
9653503	9653503	KRAS4B is phosphorylated on serine 181	Reaction	9653503_9653482	9653482	pS181-S-Farn-Me KRAS4B [plasma membrane]	EntityWithAccessionedSequence	POS	AND
9657599	9657599	Dual mechanism MAP2K inhibitors bind MAP2Ks	Reaction	9657599_9657583	9657583	activated RAF:scaffold:MAP2K:MAPK complex:dual mechanism MAP2K inhibitors [plasma membrane]	Complex	POS	AND
9647977	9647977	ICMT methylates S-Farn RAS proteins	Reaction	9647965_output	9647965	S-Farn-Me RAS [endoplasmic reticulum membrane]	DefinedSet	POS	AND
9647978	9647978	pro-RAS proteins are farnesylated	Reaction	9647956_output	9647956	S-Farn-proRAS [endoplasmic reticulum membrane]	DefinedSet	POS	AND
5675373	5675373	Nuclear DUSPs dephosphorylate MAPKs	Reaction	5675363_output	5675363	MAPK monomers and dimers [nucleoplasm]	DefinedSet	POS	AND
9647982	9647982	S-farn Me-HRAS, -NRAS and -KRAS4A are palmitoylated	Reaction	9647967_output	9647967	S-Farn-Me PalmS KRAS4A,HRAS, NRAS [Golgi membrane]	DefinedSet	POS	AND
5675376	5675376	Cytosolic DUSPs dephosphorylate MAPKs	Reaction	5675361_output	5675361	MAPK monomers and dimers [cytosol]	DefinedSet	POS	AND
9647987	9647987	FNTB inhibitors bind FNTA:FNTB	Reaction	9647987_9647944	9647944	FNTA:FNTB:FTase inhibitors [cytosol]	Complex	POS	AND
9653108	9653108	Raf dimer inhibitors bind RAF heterodimers	Reaction	9653108_9653109	9653109	p21RAS:GTP:homo/heterodimerized RAF complex:RAF dimer inhibitors [plasma membrane]	Complex	POS	AND
5672948	5672948	MARK3 phosphorylates KSR1	Reaction	5672695_output	5672695	p-S311,S406 KSR1:MARK3 [cytosol]	Complex	POS	AND
5672950	5672950	"""Activator"" RAF:YWHAB dimer binds RAS:GTP"	Reaction	5672729_output	5672729	p21 RAS:GTP:'activator' RAF:YWHAB dimer [plasma membrane]	Complex	POS	AND
5658231	5658231	RAS GAPs stimulate RAS GTPase activity	Reaction	5658216_output	5658216	RAS GAPs [cytosol]	DefinedSet	POS	AND
5658231	5658231	RAS GAPs stimulate RAS GTPase activity	Reaction	109796_output	109796	p21 RAS:GDP [plasma membrane]	Complex	POS	AND
9654525	9654525	PDE6D binds S-Farn-Me KRAS4B:CALM:4 Ca2+	Reaction	9654515_output	9654515	S-Farn-Me KRAS4B:CALM1:4xCa2+:PDE6D [cytosol]	Complex	POS	AND
5672954	5672954	p-S311,S406 KSR1:MARK3 binds YWHAB dimer	Reaction	5672696_output	5672696	p-S311,S406 KSR1:MARK3:YWHAB dimer [cytosol]	Complex	POS	AND
9654523	9654523	ARL2:GTP bind PDE6D on KRAS4B	Reaction	9654518_output	9654518	S-Farn-Me KRAS4B:CALM1:4xCa2+:PDE6D:ARL2:GTP [cytosol]	Complex	POS	AND
5672957	5672957	PP2A dephosphorylates KSR1	Reaction	5672692_output	5672692	p-S311 KSR1:MARK3:YWHAB dimer [plasma membrane]	Complex	POS	AND
5672958	5672958	YWHAB dimer dissociates from KSR1:MARK3	Reaction	2028645_output	2028645	YWHAB dimer [cytosol]	Complex	POS	AND
5672958	5672958	YWHAB dimer dissociates from KSR1:MARK3	Reaction	5672958_5672691	5672691	p-S311 KSR1:MARK3 [cytosol]	Complex	POS	AND
9647999	9647999	RCE1 cleaves S-Farn proRAS proteins	Reaction	9647959_output	9647959	S-Farn-RAS [endoplasmic reticulum membrane]	DefinedSet	POS	AND
5672734	5672734	RAF activating kinases [plasma membrane]	CandidateSet	5672970	5672970	protein serine/threonine/tyrosine kinase activity of RAF activating kinases [plasma membrane]	CatalystActivity	POS	AND
5672970	5672970	protein serine/threonine/tyrosine kinase activity of RAF activating kinases [plasma membrane]	CatalystActivity	5672969	5672969	Phosphorylation of RAF	Reaction	POS	AND
9658447	9658447	S-GCC MRAS:GTP:SHOC2:PP1 [plasma membrane]	Complex	9658443	9658443	protein serine/threonine phosphatase activity of S-GCC MRAS:GTP:SHOC2:PP1 [plasma membrane]	CatalystActivity	POS	AND
9658443	9658443	protein serine/threonine phosphatase activity of S-GCC MRAS:GTP:SHOC2:PP1 [plasma membrane]	CatalystActivity	9658445	9658445	MRAS:SHOC2:PPP1CC dephosphorylates inactive RAFs	Reaction	POS	AND
196206	196206	PP2A [cytosol]	Complex	5672955	5672955	protein serine/threonine phosphatase activity of PP2A [cytosol]	CatalystActivity	POS	AND
5672955	5672955	protein serine/threonine phosphatase activity of PP2A [cytosol]	CatalystActivity	5672957	5672957	PP2A dephosphorylates KSR1	Reaction	POS	AND
5672955	5672955	protein serine/threonine phosphatase activity of PP2A [cytosol]	CatalystActivity	5672961	5672961	PP2A dephosphorylates inactive RAFs	Reaction	POS	AND
5672955	5672955	protein serine/threonine phosphatase activity of PP2A [cytosol]	CatalystActivity	5675431	5675431	PP2A dephosphorylates RAF1	Reaction	POS	AND
5672689	5672689	KSR1:MARK3 [cytosol]	Complex	5672946	5672946	protein serine/threonine kinase activity of KSR1:MARK3 [cytosol]	CatalystActivity	POS	AND
5672946	5672946	protein serine/threonine kinase activity of KSR1:MARK3 [cytosol]	CatalystActivity	5672948	5672948	MARK3 phosphorylates KSR1	Reaction	POS	AND
5658435_5658227_5658231	5658227	p21 RAS:GTP:RAS GAPs [plasma membrane]	Complex	5658230	5658230	GTPase activity of p21 RAS:GTP:RAS GAPs [plasma membrane]	CatalystActivity	POS	AND
5658435_5658227	5658227	p21 RAS:GTP:RAS GAPs [plasma membrane]	Complex	5658230	5658230	GTPase activity of p21 RAS:GTP:RAS GAPs [plasma membrane]	CatalystActivity	POS	AND
5658230	5658230	GTPase activity of p21 RAS:GTP:RAS GAPs [plasma membrane]	CatalystActivity	5658231	5658231	RAS GAPs stimulate RAS GTPase activity	Reaction	POS	AND
5658416	5658416	KBTBD7:CUL3:RBX1 [cytosol]	Complex	5658421	5658421	ubiquitin protein ligase activity of KBTBD7:CUL3:RBX1 [cytosol]	CatalystActivity	POS	AND
5658421	5658421	ubiquitin protein ligase activity of KBTBD7:CUL3:RBX1 [cytosol]	CatalystActivity	5658424	5658424	KBTBD7:CUL3:RBX1 ubiquitinates NF1	Reaction	POS	AND
9649735_109783_9649736	109783	p21 RAS:GTP [plasma membrane]	Complex	9649728	9649728	GTPase activity of p21 RAS:GTP [plasma membrane]	CatalystActivity	POS	AND
109783	109783	p21 RAS:GTP [plasma membrane]	Complex	9649728	9649728	GTPase activity of p21 RAS:GTP [plasma membrane]	CatalystActivity	POS	AND
5672965_109783	109783	p21 RAS:GTP [plasma membrane]	Complex	9649728	9649728	GTPase activity of p21 RAS:GTP [plasma membrane]	CatalystActivity	POS	AND
5672965_109783_5672950	109783	p21 RAS:GTP [plasma membrane]	Complex	9649728	9649728	GTPase activity of p21 RAS:GTP [plasma membrane]	CatalystActivity	POS	AND
9649735_109783	109783	p21 RAS:GTP [plasma membrane]	Complex	9649728	9649728	GTPase activity of p21 RAS:GTP [plasma membrane]	CatalystActivity	POS	AND
5672965_109783_9658253	109783	p21 RAS:GTP [plasma membrane]	Complex	9649728	9649728	GTPase activity of p21 RAS:GTP [plasma membrane]	CatalystActivity	POS	AND
9649728	9649728	GTPase activity of p21 RAS:GTP [plasma membrane]	CatalystActivity	9649736	9649736	RAS intrinsic GTPase activity hydrolyzes GTP to GDP	Reaction	POS	AND
5672601	5672601	RAS GEFs [plasma membrane]	DefinedSet	5672963	5672963	guanyl-nucleotide exchange factor activity of RAS GEFs [plasma membrane]	CatalystActivity	POS	AND
5672963	5672963	guanyl-nucleotide exchange factor activity of RAS GEFs [plasma membrane]	CatalystActivity	5672965	5672965	RAS GEFs promote RAS nucleotide exchange	Reaction	POS	AND
9647946	9647946	LYPLA1 dimer, ABHD17A,B,C [plasma membrane]	DefinedSet	9647993	9647993	palmitoyl-(protein) hydrolase activity of LYPLA1 dimer, ABHD17A,B,C [plasma membrane]	CatalystActivity	POS	AND
9647993	9647993	palmitoyl-(protein) hydrolase activity of LYPLA1 dimer, ABHD17A,B,C [plasma membrane]	CatalystActivity	9647994	9647994	RAS proteins are depalmitoylated	Reaction	POS	AND
9647780	9647780	PolyUb-RCE1 [endoplasmic reticulum membrane]	EntityWithAccessionedSequence	9648000	9648000	cysteine-type endopeptidase activity of PolyUb-RCE1 [endoplasmic reticulum membrane]	CatalystActivity	POS	AND
9648000	9648000	cysteine-type endopeptidase activity of PolyUb-RCE1 [endoplasmic reticulum membrane]	CatalystActivity	9647999	9647999	RCE1 cleaves S-Farn proRAS proteins	Reaction	POS	AND
9653487	9653487	PKCZ,PRKG2 [plasma membrane]	DefinedSet	9653502	9653502	protein serine/threonine kinase activity of PKCZ,PRKG2 [plasma membrane]	CatalystActivity	POS	AND
9653502	9653502	protein serine/threonine kinase activity of PKCZ,PRKG2 [plasma membrane]	CatalystActivity	9653503	9653503	KRAS4B is phosphorylated on serine 181	Reaction	POS	AND
2530496	2530496	FNTA:FNTB [cytosol]	Complex	2530466	2530466	protein farnesyltransferase activity of FNTA:FNTB [cytosol]	CatalystActivity	POS	AND
2530466	2530466	protein farnesyltransferase activity of FNTA:FNTB [cytosol]	CatalystActivity	9647978	9647978	pro-RAS proteins are farnesylated	Reaction	POS	AND
6782780	6782780	USP17L2 [cytosol]	EntityWithAccessionedSequence	9653515	9653515	thiol-dependent deubiquitinase activity of USP17L2 [cytosol]	CatalystActivity	POS	AND
9653515	9653515	thiol-dependent deubiquitinase activity of USP17L2 [cytosol]	CatalystActivity	9653514	9653514	USP17L2 deubiquitinates RCE1	Reaction	POS	AND
6788652	6788652	ICMT:Zn2+ [endoplasmic reticulum membrane]	Complex	6788648	6788648	protein C-terminal S-isoprenylcysteine carboxyl O-methyltransferase activity of ICMT:Zn2+ [endoplasmic reticulum membrane]	CatalystActivity	POS	AND
6788648	6788648	protein C-terminal S-isoprenylcysteine carboxyl O-methyltransferase activity of ICMT:Zn2+ [endoplasmic reticulum membrane]	CatalystActivity	9647977	9647977	ICMT methylates S-Farn RAS proteins	Reaction	POS	AND
9647941	9647941	ZDHHC9:GOLGA7 [Golgi membrane]	Complex	9647976	9647976	protein-cysteine S-palmitoyltransferase activity of ZDHHC9:GOLGA7 [Golgi membrane]	CatalystActivity	POS	AND
9647976	9647976	protein-cysteine S-palmitoyltransferase activity of ZDHHC9:GOLGA7 [Golgi membrane]	CatalystActivity	9647982	9647982	S-farn Me-HRAS, -NRAS and -KRAS4A are palmitoylated	Reaction	POS	AND
5675402	5675402	PPP5C [cytosol]	EntityWithAccessionedSequence	5675410	5675410	protein serine/threonine phosphatase activity of PPP5C [cytosol]	CatalystActivity	POS	AND
5675410	5675410	protein serine/threonine phosphatase activity of PPP5C [cytosol]	CatalystActivity	5675433	5675433	PP5 dephosphorylates RAF1 S338	Reaction	POS	AND
5675368	5675368	nuclear MAPK DUSPs [nucleoplasm]	CandidateSet	5675372	5675372	protein tyrosine/serine/threonine phosphatase activity of nuclear MAPK DUSPs [nucleoplasm]	CatalystActivity	POS	AND
5675372	5675372	protein tyrosine/serine/threonine phosphatase activity of nuclear MAPK DUSPs [nucleoplasm]	CatalystActivity	5675373	5675373	Nuclear DUSPs dephosphorylate MAPKs	Reaction	POS	AND
5674340_5675206	5674340	p-T,Y MAPK monomers and dimers [cytosol]	DefinedSet	5674493	5674493	protein serine/threonine kinase activity of p-T,Y MAPK monomers and dimers [cytosol]	CatalystActivity	POS	AND
5674340	5674340	p-T,Y MAPK monomers and dimers [cytosol]	DefinedSet	5674493	5674493	protein serine/threonine kinase activity of p-T,Y MAPK monomers and dimers [cytosol]	CatalystActivity	POS	AND
5674493	5674493	protein serine/threonine kinase activity of p-T,Y MAPK monomers and dimers [cytosol]	CatalystActivity	5674496	5674496	Activated MAPKs phosphorylate MAP2K1	Reaction	POS	AND
5674493	5674493	protein serine/threonine kinase activity of p-T,Y MAPK monomers and dimers [cytosol]	CatalystActivity	5675198	5675198	Activated MAPKs phosphorylate BRAF	Reaction	POS	AND
5674493	5674493	protein serine/threonine kinase activity of p-T,Y MAPK monomers and dimers [cytosol]	CatalystActivity	5675194	5675194	Activated MAPK phosphorylates RAF1	Reaction	POS	AND
8867654_8867651	8867651	PTPN3:p-T183,Y185-MAPK12 [cytosol]	Complex	8868115	8868115	protein serine/threonine kinase activity of PTPN3:p-T183,Y185-MAPK12 [cytosol]	CatalystActivity	POS	AND
8867654_8867651_8867658	8867651	PTPN3:p-T183,Y185-MAPK12 [cytosol]	Complex	8868115	8868115	protein serine/threonine kinase activity of PTPN3:p-T183,Y185-MAPK12 [cytosol]	CatalystActivity	POS	AND
8867651	8867651	PTPN3:p-T183,Y185-MAPK12 [cytosol]	Complex	8868115	8868115	protein serine/threonine kinase activity of PTPN3:p-T183,Y185-MAPK12 [cytosol]	CatalystActivity	POS	AND
8868115	8868115	protein serine/threonine kinase activity of PTPN3:p-T183,Y185-MAPK12 [cytosol]	CatalystActivity	8868118	8868118	MAPK12 phosphorylates PTPN3	Reaction	POS	AND
5674018_5674003	5674003	p21 RAS:GTP:BRAP [plasma membrane]	Complex	5674008	5674008	ubiquitin protein ligase activity of p21 RAS:GTP:BRAP [plasma membrane]	CatalystActivity	POS	AND
5674018_5674003_5674022	5674003	p21 RAS:GTP:BRAP [plasma membrane]	Complex	5674008	5674008	ubiquitin protein ligase activity of p21 RAS:GTP:BRAP [plasma membrane]	CatalystActivity	POS	AND
5674008	5674008	ubiquitin protein ligase activity of p21 RAS:GTP:BRAP [plasma membrane]	CatalystActivity	5674022	5674022	BRAP autoubiquitinates	Reaction	POS	AND
8867654_8867651	8867651	PTPN3:p-T183,Y185-MAPK12 [cytosol]	Complex	8867657	8867657	protein tyrosine phosphatase activity of PTPN3:p-T183,Y185-MAPK12 [cytosol]	CatalystActivity	POS	AND
8867654_8867651_8867658	8867651	PTPN3:p-T183,Y185-MAPK12 [cytosol]	Complex	8867657	8867657	protein tyrosine phosphatase activity of PTPN3:p-T183,Y185-MAPK12 [cytosol]	CatalystActivity	POS	AND
8867651	8867651	PTPN3:p-T183,Y185-MAPK12 [cytosol]	Complex	8867657	8867657	protein tyrosine phosphatase activity of PTPN3:p-T183,Y185-MAPK12 [cytosol]	CatalystActivity	POS	AND
8867657	8867657	protein tyrosine phosphatase activity of PTPN3:p-T183,Y185-MAPK12 [cytosol]	CatalystActivity	8867658	8867658	PTPN3 dephosphorylates MAPK12	Reaction	POS	AND
9635743_9635740_9635739	9635740	PTPN7:p-T,Y-MAPK dimers [cytosol]	Complex	9635771	9635771	non-membrane spanning protein tyrosine phosphatase activity of PTPN7:p-T,Y-MAPK dimers [cytosol]	CatalystActivity	POS	AND
9635743_9635740	9635740	PTPN7:p-T,Y-MAPK dimers [cytosol]	Complex	9635771	9635771	non-membrane spanning protein tyrosine phosphatase activity of PTPN7:p-T,Y-MAPK dimers [cytosol]	CatalystActivity	POS	AND
9635771	9635771	non-membrane spanning protein tyrosine phosphatase activity of PTPN7:p-T,Y-MAPK dimers [cytosol]	CatalystActivity	9635739	9635739	PTPN7 dephosphorylates p-T,Y-MAPKs	Reaction	POS	AND
5675365	5675365	cytosolic MAPK DUSPs [cytosol]	CandidateSet	5675370	5675370	protein tyrosine/serine/threonine phosphatase activity of cytosolic MAPK DUSPs [cytosol]	CatalystActivity	POS	AND
5675370	5675370	protein tyrosine/serine/threonine phosphatase activity of cytosolic MAPK DUSPs [cytosol]	CatalystActivity	5675376	5675376	Cytosolic DUSPs dephosphorylate MAPKs	Reaction	POS	AND
5674366_5674360_5674373	5674360	IL17RD:p-2S MAP2Ks:MAPKs [Golgi membrane]	Complex	5674372	5674372	protein serine/threonine/tyrosine kinase activity of IL17RD:p-2S MAP2Ks:MAPKs [Golgi membrane]	CatalystActivity	POS	AND
5674366_5674360	5674360	IL17RD:p-2S MAP2Ks:MAPKs [Golgi membrane]	Complex	5674372	5674372	protein serine/threonine/tyrosine kinase activity of IL17RD:p-2S MAP2Ks:MAPKs [Golgi membrane]	CatalystActivity	POS	AND
5674372	5674372	protein serine/threonine/tyrosine kinase activity of IL17RD:p-2S MAP2Ks:MAPKs [Golgi membrane]	CatalystActivity	5674373	5674373	MAP2Ks phosphorylate MAPK at the Golgi membrane	Reaction	POS	AND
5672972_5672720_9657599	5672720	activated RAF:scaffold:MAP2K:MAPK complex [plasma membrane]	Complex	5672976	5672976	protein serine/threonine kinase activity of activated RAF:scaffold:MAP2K:MAPK complex [plasma membrane]	CatalystActivity	POS	AND
5672972_5672720	5672720	activated RAF:scaffold:MAP2K:MAPK complex [plasma membrane]	Complex	5672976	5672976	protein serine/threonine kinase activity of activated RAF:scaffold:MAP2K:MAPK complex [plasma membrane]	CatalystActivity	POS	AND
5672972_5672720_5672978	5672720	activated RAF:scaffold:MAP2K:MAPK complex [plasma membrane]	Complex	5672976	5672976	protein serine/threonine kinase activity of activated RAF:scaffold:MAP2K:MAPK complex [plasma membrane]	CatalystActivity	POS	AND
5672976	5672976	protein serine/threonine kinase activity of activated RAF:scaffold:MAP2K:MAPK complex [plasma membrane]	CatalystActivity	5672978	5672978	RAF phosphorylates MAP2K dimer	Reaction	POS	AND
5672978_5672723_9657603	5672723	activated RAF:scaffold:p-2S MAP2K:MAPK complex [plasma membrane]	Complex	5672974	5672974	protein serine/threonine kinase activity of activated RAF:scaffold:p-2S MAP2K:MAPK complex [plasma membrane]	CatalystActivity	POS	AND
5672978_5672723	5672723	activated RAF:scaffold:p-2S MAP2K:MAPK complex [plasma membrane]	Complex	5672974	5672974	protein serine/threonine kinase activity of activated RAF:scaffold:p-2S MAP2K:MAPK complex [plasma membrane]	CatalystActivity	POS	AND
5672978_5672723_9657606	5672723	activated RAF:scaffold:p-2S MAP2K:MAPK complex [plasma membrane]	Complex	5672974	5672974	protein serine/threonine kinase activity of activated RAF:scaffold:p-2S MAP2K:MAPK complex [plasma membrane]	CatalystActivity	POS	AND
5672978_5672723_5672973	5672723	activated RAF:scaffold:p-2S MAP2K:MAPK complex [plasma membrane]	Complex	5672974	5672974	protein serine/threonine kinase activity of activated RAF:scaffold:p-2S MAP2K:MAPK complex [plasma membrane]	CatalystActivity	POS	AND
